hash,author,date,title,faultID,file
202ca98,cookedm,2007-11-02 15:53:40,scipy.stats.models: Python 2.3 workaround for 'set'. Fixes #528.,528,scipy/stats/models/formula.py
202ca98,cookedm,2007-11-02 15:53:40,scipy.stats.models: Python 2.3 workaround for 'set'. Fixes #528.,528,scipy/stats/models/tests/test_formula.py
5d667e9,cookedm,2007-11-01 14:25:15,Fix #526 -- scipy.stats.gmean cannot handle large numbers  - also minor fixes in stats/tests/test_stats.py,526,scipy/stats/stats.py
5d667e9,cookedm,2007-11-01 14:25:15,Fix #526 -- scipy.stats.gmean cannot handle large numbers  - also minor fixes in stats/tests/test_stats.py,526,scipy/stats/tests/test_stats.py
1dd713e,cookedm,2007-09-24 15:30:52,Skip blank lines in scipy/sandbox/enabled_packages.txt. Should fix #504,504,scipy/sandbox/setup.py
fe097ee,Stefan van der Walt,2007-08-27 13:45:32,Fix #482 a different way.,482,scipy/weave/catalog.py
e6cc191,Stefan van der Walt,2007-08-27 13:39:11,Ensure that weave output directory exists.  Closes #482.,482,scipy/weave/catalog.py
ef52e4b,Stefan van der Walt,2007-08-27 13:29:59,Change distribution boundaries to be inclusive. Closes #488.,488,scipy/stats/distributions.py
ef52e4b,Stefan van der Walt,2007-08-27 13:29:59,Change distribution boundaries to be inclusive. Closes #488.,488,scipy/stats/tests/test_distributions.py
5d7722d,dmitrey.kroshko,2007-08-01 13:13:03,minor changes (atleast_1d in some scipy.optimize funcs have been added for to prevent errors like ticket 416),416,Lib/optimize/optimize.py
750b3ba,David Cournapeau,2007-08-01 08:07:47,- correct wrong variable name for relative path in find_mat_file in mio.py   (should fix #473) - make other cosmetic changes to make pylint happy in mio.py,473,Lib/io/mio.py
fbaa9bc,dmitrey.kroshko,2007-07-27 06:56:52,"bugfix in leastsq, jacobian transpose (ticket 416)",416
61781ea,David Cournapeau,2007-07-26 09:56:18,Correct nanstd and nanmedian + Add testsuite for nan related statistics. Should close #337.,337,Lib/stats/stats.py
61781ea,David Cournapeau,2007-07-26 09:56:18,Correct nanstd and nanmedian + Add testsuite for nan related statistics. Should close #337.,337,Lib/stats/tests/test_stats.py
66614cf,David Cournapeau,2007-07-23 12:06:57,"Handle Nan eigenvalues in _make_complex_eigvecs, should close #224",224,Lib/linalg/decomp.py
66614cf,David Cournapeau,2007-07-23 12:06:57,"Handle Nan eigenvalues in _make_complex_eigvecs, should close #224",224,Lib/linalg/tests/test_decomp.py
0d35df4,dmitrey.kroshko,2007-07-18 13:12:12,bugfix (overwriting initial x0 by cobyla) (ticket 389),389,Lib/optimize/cobyla.py
5b37f82,dmitrey.kroshko,2007-07-18 12:29:42,bugfix in _cubicmin (ticket 344),344,Lib/optimize/optimize.py
c443830,dmitrey.kroshko,2007-07-18 11:09:45,bugfix with zerodevide in fmin_bfgs (ticket 377),377,Lib/optimize/optimize.py
5a5e7bb,David Cournapeau,2007-06-08 04:42:23,"Additional init method for kmeans2, 'matrix', to avoid possible confusion between k number of components and k unique initial cluster. Close #443",443,Lib/cluster/vq.py
8076554,hagberg,2007-05-31 00:18:38,Remove unneeded asanyarray() and catch error if input shape is not 2d and square.  Fixes #366.,366,Lib/sandbox/arpack/arpack.py
4bbd722,cookedm,2007-05-07 16:24:37,[numexpr] fix #407: Wrong assumption of char signedness in Numexpr,407
1fd1b38,Robert Cimrman,2006-12-07 12:39:01,coo._normalize() update by Nathan Bell (ticket 326),326,Lib/sparse/sparse.py
1fd1b38,Robert Cimrman,2006-12-07 12:39:01,coo._normalize() update by Nathan Bell (ticket 326),326,Lib/sparse/tests/test_sparse.py
fd76054,edschofield,2006-11-22 18:31:04,Added test for existence of randomkit.{ch} in montecarlo/setup.py. Fixes bug #293.,293,Lib/sandbox/montecarlo/setup.py
7542f04,Robert Kern,2006-09-24 07:11:23,Fix #193.,193,Lib/signal/waveforms.py
27570ff,Robert Kern,2006-09-24 05:49:03,Fix #254,254
997b8fe,Robert Kern,2006-09-24 04:41:36,Fix #229,229,Lib/special/basic.py
c7c1bb2,cookedm,2006-08-09 21:59:12,"Fix #210: L-BFGS-B performs very badly due to silent failures. The LAPACK routine `dpotrs` was being used for the linpack routine `dtrsl`, instead of `dtrtrs`.",210
fef4fc3,cookedm,2006-08-09 20:53:22,Fix #12: Lib\special\cephes\const.c doesn't compile with Visual Studio,12
20aae75,fullung,2006-07-13 14:26:39,Repair Weave build on FC5. Fixes #232.,232
c578408,cookedm,2006-07-05 20:40:06,cephes: correct jv for small values of x. Fixes #221,221,Lib/special/tests/test_basic.py
29ea57d,cookedm,2006-06-22 21:50:51,"Use a series expansion for scipy.special.jn(2,x) for x < 1e-5 (fixes #215)",215
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/linalg/basic.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/linalg/blas.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/linalg/decomp.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/linalg/lapack.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/linalg/matfuncs.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/signal/bsplines.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/signal/filter_design.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/signal/ltisys.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/signal/signaltools.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/stats/distributions.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/stats/kde.py
d4c3127,Travis Oliphant,2006-03-10 13:39:07,Code clean-up fixes #21-#32,21,Lib/stats/morestats.py
